Binomial,species,Area,FID_2,TID,Group,Value,tempmean,tempstdev,precmean,precstdev,nppmean,nppstdev
Lycophidion_depressirostre,Lycophidion_depressirostre,1636259.398,5953,R05733,snake,1,25.49746542,2.425380707,871.9298891,344.5570025,-1.59E+35,7.34E+36
Lycophidion_hellmichi,Lycophidion_hellmichi,686197.3283,5954,R05734,snake,1,21.30258583,1.741614415,796.027903,306.6531969,4.59245E+11,1.9319E+11
Lycophidion_irroratum,Lycophidion_irroratum,1707173.499,5955,R05735,snake,1,25.37049775,1.263176145,1721.759182,538.3258148,6.69529E+11,1.93085E+11
Lycophidion_laterale,Lycophidion_laterale,2821239.165,5956,R05736,snake,1,24.69345102,1.051761377,1720.300328,298.9533041,8.04178E+11,2.11644E+11
Lycophidion_meleagris,Lycophidion_meleagris,129405.2821,5957,R05737,snake,1,24.64388949,0.956323992,1260.863635,309.1172127,5.95817E+11,1.50907E+11
Lycophidion_multimaculatum,Lycophidion_multimaculatum,3487987.509,5958,R05738,snake,1,22.7955042,2.017648299,1239.236957,332.1417748,-2.95E+35,1.00E+37
Lycophidion_namibianum,Lycophidion_namibianum,88384.61853,5959,R05739,snake,1,21.05138445,1.060631253,212.9440736,76.09720535,92402552890,45642244440
Lycophidion_nanus,Lycophidion_nanus,41355.23607,5960,R05740,snake,1,23.03755482,2.109822575,1034.442242,120.5202131,7.0945E+11,77211644613
Lycophidion_nigromaculatum,Lycophidion_nigromaculatum,479760.2722,5961,R05741,snake,1,25.98853762,0.875772088,1453.617256,478.1295767,6.18816E+11,1.61567E+11
Lycophidion_ornatum,Lycophidion_ornatum,2440062.255,5962,R05742,snake,1,22.97861269,2.238989112,1355.026394,324.2877105,-1.07E+35,6.02E+36
Lycophidion_pembanum,Lycophidion_pembanum,1022.684889,5963,R05743,snake,1,25.54948312,0.143793057,1582.234023,189.8812963,-1.96E+38,1.72E+38
Lycophidion_pygmaeum,Lycophidion_pygmaeum,12710.83596,5964,R05744,snake,1,21.90726795,0.672323419,726.2948765,83.43071342,-1.79E+37,7.60E+37
Lycophidion_semiannule,Lycophidion_semiannule,19.992561,5965,R05745,snake,1,23.4321666,0.136399596,895.24,22.95435471,5.1845E+11,2.66073E+11
Lycophidion_semicinctum,Lycophidion_semicinctum,2745905.978,5966,R05746,snake,1,26.66885724,1.289904559,1173.955099,481.293283,4.15682E+11,1.7712E+11
Lycophidion_taylori,Lycophidion_taylori,2184464.675,5967,R05747,snake,1,27.77664975,1.160503001,636.3203098,256.4268029,-3.51E+35,1.09E+37
Lycophidion_uzungwense,Lycophidion_uzungwense,6851.992383,5968,R05748,snake,1,18.88853498,2.41357564,1216.67322,227.022127,7.58787E+11,1.69941E+11
Lycophidion_variegatum,Lycophidion_variegatum,258131.2669,5969,R05749,snake,1,20.84599518,1.971777832,668.6571404,152.4954572,3.91781E+11,1.39868E+11
Lygisaurus_abscondita,Lygisaurus_abscondita,5233.360489,5970,R07861,lizard,1,25.35966486,0.49028157,858.3206606,27.37124617,2.72368E+11,16218737255
Lygisaurus_aeratus,Lygisaurus_aeratus,116534.1215,5971,R07862,lizard,1,25.39948383,1.25406969,1402.778942,375.5848757,4.91031E+11,1.73279E+11
Lygisaurus_curtus,Lygisaurus_curtus,39986.86304,5972,R07863,lizard,1,24.2364435,2.157614133,2586.949229,398.4123391,7.91424E+11,2.91015E+11
Lygisaurus_foliorum,Lygisaurus_foliorum,397189.4231,5973,R07864,lizard,1,19.47610392,2.850015752,881.3985652,275.5428873,4.9122E+11,2.30362E+11
Lygisaurus_laevis,Lygisaurus_laevis,17300.84058,5974,R07865,lizard,1,22.66169616,1.533269986,1591.493081,803.2917242,6.1605E+11,3.13874E+11
Lygisaurus_macfarlani,Lygisaurus_macfarlani,84186.23916,5975,R07866,lizard,1,26.01358028,1.125081967,2035.947732,599.7565648,6.76052E+11,3.04898E+11
Lygisaurus_malleolus,Lygisaurus_malleolus,37188.97318,5976,R07867,lizard,1,24.25086441,1.65712632,1283.214846,519.6043066,5.12162E+11,2.20719E+11
Lygisaurus_novaeguineae,Lygisaurus_novaeguineae,10775.50065,5977,R07868,lizard,1,26.18068195,0.731294122,3265.300336,212.5548555,8.91014E+11,1.57274E+11
Lygisaurus_parrhasius,Lygisaurus_parrhasius,1598.470998,5978,R07869,lizard,1,26.00168635,0.157798169,1722.130184,45.52615535,3.75652E+11,2.16912E+11
Lygisaurus_rococo,Lygisaurus_rococo,12126.44554,5979,R07870,lizard,1,24.43619966,1.330208157,943.3531641,132.1386211,4.15414E+11,1.64421E+11
Lygisaurus_sesbrauna,Lygisaurus_sesbrauna,34084.38607,5980,R07871,lizard,1,25.83233953,0.628083152,1593.084416,230.5365525,5.30782E+11,1.84498E+11
Lygisaurus_tanneri,Lygisaurus_tanneri,6298.375688,5981,R07872,lizard,1,24.47774537,1.072617376,1883.058053,492.4864786,7.67509E+11,1.76351E+11
Lygisaurus_zuma,Lygisaurus_zuma,15919.3693,5982,R07873,lizard,1,22.08354995,0.981753288,1110.424615,359.6052716,4.87377E+11,2.75699E+11
Lygodactylus_angolensis,Lygodactylus_angolensis,1878840.889,5983,R04519,lizard,1,21.18765367,1.926031268,1030.63351,232.9608991,-2.59E+36,2.96E+37
Lygodactylus_angularis,Lygodactylus_angularis,455977.54,5984,R04520,lizard,1,21.43155166,2.284334696,1145.128099,203.6976813,-5.61E+36,4.33E+37
Lygodactylus_arnoulti,Lygodactylus_arnoulti,4563.072679,5985,R04521,lizard,1,18.73549603,2.059457122,1335.454083,57.94339786,4.2995E+11,35118795513
Lygodactylus_bernardi,Lygodactylus_bernardi,24296.15475,5986,R04522,lizard,1,18.77651769,1.997644505,829.1705766,200.6499802,5.07182E+11,1.58991E+11
Lygodactylus_bivittis,Lygodactylus_bivittis,23931.73944,5987,R04523,lizard,1,20.35752737,1.371679512,1713.978139,337.6770993,9.976E+11,94474372282
Lygodactylus_blancae,Lygodactylus_blancae,78.308944,5988,R04524,lizard,1,19.61310135,0.616352242,1589.402062,79.88053707,5.31157E+11,46987904902
Lygodactylus_blanci,Lygodactylus_blanci,75.036474,5989,R04525,lizard,1,15.58679076,1.034367805,1428.106383,18.83549619,5.18792E+11,38140672007
Lygodactylus_bradfieldi,Lygodactylus_bradfieldi,858987.4244,5990,R04526,lizard,1,21.0223672,1.547351847,331.9858494,135.8922292,1.42066E+11,79410722505
Lygodactylus_broadleyi,Lygodactylus_broadleyi,22211.13948,5991,R04527,lizard,1,24.97237944,2.22437935,1053.840928,123.1832357,7.71803E+11,1.64349E+11
Lygodactylus_capensis,Lygodactylus_capensis,3975583.817,5992,R04528,lizard,1,21.71207179,2.304273207,898.8779032,290.7467674,-1.01E+36,1.85E+37
Lygodactylus_chobiensis,Lygodactylus_chobiensis,626175.7264,5993,R04529,lizard,1,21.97983109,1.7996155,804.4794153,198.366927,-3.99E+35,1.16E+37
Lygodactylus_conradti,Lygodactylus_conradti,5270.523542,5994,R04530,lizard,1,24.5608685,1.892691778,1120.132305,175.605627,8.57217E+11,64067838072
Lygodactylus_conraui,Lygodactylus_conraui,578403.1723,5995,R04531,lizard,1,25.85733408,1.032903903,1983.244953,671.3783604,-4.51E+35,1.24E+37
Lygodactylus_decaryi,Lygodactylus_decaryi,2394.484159,5996,R04532,lizard,1,23.78904631,0.425818502,609.2885363,74.2451694,4.50018E+11,61313064701
Lygodactylus_depressus,Lygodactylus_depressus,86501.65251,5997,R04533,lizard,1,24.04781373,0.893925935,1650.968438,65.81126387,9.05547E+11,1.56455E+11
Lygodactylus_expectatus,Lygodactylus_expectatus,463.600868,5998,R04534,lizard,1,25.78597595,0.647378224,1546.427027,82.79695989,7.98386E+11,16662767537
Lygodactylus_fischeri,Lygodactylus_fischeri,209568.3093,5999,R04535,lizard,1,25.21700944,1.371261141,2166.819378,578.4713502,6.4581E+11,1.92038E+11
Lygodactylus_grandisonae,Lygodactylus_grandisonae,227.319048,6000,R04536,lizard,1,25.72803601,0.670087904,276.3234201,17.2038794,2.53143E+11,30784834368
Lygodactylus_graniticolus,Lygodactylus_graniticolus,6972.916215,6001,R04537,lizard,1,18.05159382,1.983750438,808.7943946,182.550887,4.49983E+11,1.47887E+11
Lygodactylus_gravis,Lygodactylus_gravis,17217.33949,6002,R04538,lizard,1,22.63503386,2.46546933,865.7892656,218.8661109,5.79596E+11,2.02771E+11
Lygodactylus_grotei,Lygodactylus_grotei,246294.1214,6003,R04539,lizard,1,24.73428686,0.987843431,1066.671282,95.77886808,5.94869E+11,1.36657E+11
Lygodactylus_guibei,Lygodactylus_guibei,6916.981359,6004,R04540,lizard,1,19.79090642,1.347409177,1792.084311,327.4707724,9.65943E+11,80798680341
Lygodactylus_gutturalis,Lygodactylus_gutturalis,3250088.77,6005,R04541,lizard,1,25.35789341,2.350318163,1205.824693,332.3083785,-7.97E+34,5.21E+36
Lygodactylus_heterurus,Lygodactylus_heterurus,20855.20873,6006,R04542,lizard,1,25.21463718,1.094772531,1765.56567,510.5679861,-1.13E+37,6.11E+37
Lygodactylus_howelli,Lygodactylus_howelli,1564.878909,6007,R04543,lizard,1,26.08376151,0.157250943,1566.479006,141.058496,-1.06E+38,1.89E+38
Lygodactylus_inexpectatus,Lygodactylus_inexpectatus,9.996281,6008,R04544,lizard,1,26.85833359,0.032127669,1030.363636,7.376531918,7.08314E+11,0
Lygodactylus_insularis,Lygodactylus_insularis,3.413666,6009,R04545,lizard,1,27.06041622,0.002083778,917.5,1.5,-3.59E+37,2.17E+38
Lygodactylus_intermedius,Lygodactylus_intermedius,703.181016,6010,R04546,lizard,1,17.00983315,2.497958855,1193.704162,142.8158221,5.25513E+11,2.89835E+11
Lygodactylus_keniensis,Lygodactylus_keniensis,274872.4272,6011,R04547,lizard,1,23.64152736,3.497800615,557.9580979,327.0127695,3.14536E+11,2.29762E+11
Lygodactylus_kimhowelli,Lygodactylus_kimhowelli,6472.834058,6012,R04548,lizard,1,25.37841149,1.422696688,1137.996169,144.4948953,6.62279E+11,3.26707E+11
Lygodactylus_klemmeri,Lygodactylus_klemmeri,1745.341232,6013,R04549,lizard,1,24.86167937,0.870935531,1300.334569,72.19820199,6.82905E+11,32128336103
Lygodactylus_klugei,Lygodactylus_klugei,116110.5579,6014,R04550,lizard,1,23.92432292,1.319805109,698.3857973,235.5443604,5.13469E+11,1.64517E+11
Lygodactylus_lawrencei,Lygodactylus_lawrencei,87379.68714,6015,R04551,lizard,1,21.16947225,1.025203852,241.8757781,99.834692,1.20864E+11,60547770678
Lygodactylus_luteopicturatus,Lygodactylus_luteopicturatus,108726.775,6016,R04552,lizard,1,25.35599105,1.217102116,1072.397961,186.6041341,6.65697E+11,1.83956E+11
Lygodactylus_madagascariensis,Lygodactylus_madagascariensis,16970.66992,6017,R04553,lizard,1,23.35883426,3.364469823,1668.806855,244.0410434,8.10456E+11,1.86351E+11
Lygodactylus_manni,Lygodactylus_manni,46807.8695,6018,R04554,lizard,1,20.01097215,2.830140969,1176.441756,282.5979843,6.93705E+11,2.0573E+11
Lygodactylus_methueni,Lygodactylus_methueni,20170.80168,6019,R04555,lizard,1,20.95940301,1.973296131,669.9770749,176.4455018,3.79359E+11,1.20379E+11
Lygodactylus_miops,Lygodactylus_miops,129105.7718,6020,R04556,lizard,1,20.7558925,2.020166588,1799.731753,530.9487709,8.0284E+11,2.75914E+11
Lygodactylus_mirabilis,Lygodactylus_mirabilis,378.5918,6021,R04557,lizard,1,14.11950676,1.139625699,1575.57906,51.91367907,5.1179E+11,95823329761
Lygodactylus_mombasicus,Lygodactylus_mombasicus,7221.407455,6022,R04558,lizard,1,24.60917619,1.051490378,914.297122,196.0907008,6.49259E+11,2.01854E+11
Lygodactylus_montanus,Lygodactylus_montanus,1411.894876,6023,R04559,lizard,1,18.95410161,2.423817586,1169.12995,119.8226211,7.09901E+11,2.07611E+11
Lygodactylus_nigropunctatus,Lygodactylus_nigropunctatus,63780.06415,6024,R04560,lizard,1,19.19074668,1.992405037,651.6964161,160.9365185,3.43112E+11,1.12203E+11
Lygodactylus_ocellatus,Lygodactylus_ocellatus,58552.2716,6025,R04561,lizard,1,17.80972839,2.280853686,809.0886757,173.3248511,4.67043E+11,1.48889E+11
Lygodactylus_ornatus,Lygodactylus_ornatus,29.15026,6026,R04562,lizard,1,24.62580999,0.10074383,1277.305556,17.33785109,4.91593E+11,6.10E-05
Lygodactylus_pauliani,Lygodactylus_pauliani,721.974879,6027,R04563,lizard,1,16.87116131,0.65293688,1306.231707,24.82873874,4.49883E+11,36146663270
Lygodactylus_picturatus,Lygodactylus_picturatus,850991.5923,6028,R04564,lizard,1,26.46625818,2.506423318,785.6314899,348.762306,-3.02E+35,1.01E+37
Lygodactylus_pictus,Lygodactylus_pictus,29175.00678,6029,R04565,lizard,1,18.91100084,1.962926556,1405.320441,342.9925797,7.00327E+11,2.17934E+11
Lygodactylus_rarus,Lygodactylus_rarus,3147.307919,6030,R04566,lizard,1,23.93543705,3.40957524,1624.621264,159.5178646,7.73348E+11,60631526866
Lygodactylus_regulus,Lygodactylus_regulus,16.045313,6031,R04567,lizard,1,18.01381563,1.008584283,1670.894737,16.84884733,6.85778E+11,0
Lygodactylus_rex,Lygodactylus_rex,1471.659658,6032,R04568,lizard,1,19.75782871,2.663718594,1629.97,155.2084734,5.3624E+11,61117579264
Lygodactylus_roavolana,Lygodactylus_roavolana,671.182122,6033,R04569,lizard,1,19.94697953,1.915528009,1105.935065,78.95916351,8.12762E+11,3.46383E+11
Lygodactylus_scheffleri,Lygodactylus_scheffleri,107220.567,6034,R04570,lizard,1,21.13486215,2.197709142,740.6031797,164.0920383,4.48152E+11,1.69457E+11
Lygodactylus_scorteccii,Lygodactylus_scorteccii,9.996281,6035,R04571,lizard,1,26.6770834,0.046369947,328.2,2.039607805,1.68969E+11,3.05E-05
Lygodactylus_somalicus,Lygodactylus_somalicus,139245.6407,6036,R04572,lizard,1,24.5858183,2.339024545,403.7099496,162.4540883,2.54485E+11,1.67942E+11
Lygodactylus_stevensoni,Lygodactylus_stevensoni,106873.6052,6037,R04573,lizard,1,21.22691721,1.469718221,495.0376607,124.6053695,2.7641E+11,83003533273
Lygodactylus_thomensis,Lygodactylus_thomensis,44.685973,6038,R04574,lizard,1,22.69878471,2.579751747,2151.604167,184.5604846,72067754003,3387015541
Lygodactylus_tolampyae,Lygodactylus_tolampyae,109896.376,6039,R04575,lizard,1,25.50678336,1.632199565,1199.467717,312.0570625,5.57954E+11,1.7247E+11
Lygodactylus_tuberosus,Lygodactylus_tuberosus,52321.4812,6040,R04576,lizard,1,24.16170937,0.666054475,586.9764731,99.84115409,4.03932E+11,1.19473E+11
Lygodactylus_verticillatus,Lygodactylus_verticillatus,66058.59564,6041,R04577,lizard,1,24.0383752,0.732354477,611.752922,103.1540103,3.8187E+11,1.16507E+11
Lygodactylus_waterbergensis,Lygodactylus_waterbergensis,10673.48658,6042,R04578,lizard,1,18.51443767,0.974309524,593.9302292,56.04336154,2.85558E+11,38714296552
Lygodactylus_wetzeli,Lygodactylus_wetzeli,307408.0836,6043,R04579,lizard,1,24.99680542,0.985301442,1064.049729,364.12181,6.47802E+11,1.17245E+11
Lygodactylus_williamsi,Lygodactylus_williamsi,30.078236,6044,R04580,lizard,1,25.37880941,0.327438039,1336.057143,312.7514707,7.31436E+11,1.5903E+11
Lygophis_dilepis,Lygophis_dilepis,7012716.227,6046,R03102,snake,1,23.67595043,2.685341785,1393.584025,510.9071178,-3.58E+34,3.49E+36
Lygophis_elegantissimus,Lygophis_elegantissimus,6972.57679,6047,R03103,snake,1,13.5841758,0.488166066,817.0321297,19.47392555,4.50413E+11,67363715594
Lygophis_flavifrenatus,Lygophis_flavifrenatus,1068406.48,6048,R03104,snake,1,19.55036709,1.968889456,1518.770941,203.2254557,6.97281E+11,1.40057E+11
Lygophis_lineatus,Lygophis_lineatus,3561918.765,6049,R03105,snake,1,25.62486959,2.700273724,2219.247825,713.6825015,-1.47E+35,7.06E+36
Lygophis_meridionalis,Lygophis_meridionalis,3427679.95,6050,R03106,snake,1,23.35688491,2.258560975,1430.858924,353.0894393,7.1828E+11,1.50724E+11
Lygophis_paucidens,Lygophis_paucidens,2352162.679,6051,R03107,snake,1,24.54525484,1.529750266,1418.891352,434.4605207,7.05671E+11,1.83901E+11
Lygophis_vanzolinii,Lygophis_vanzolinii,31728.96918,6052,R03108,snake,1,15.37912689,1.756670187,690.4036908,52.24290658,3.53912E+11,83810166145
Lygosoma_albopunctata,Lygosoma_albopunctata,663468.7535,6053,R07874,lizard,1,24.46792168,3.153422971,1720.762794,780.8045948,-3.61E+35,1.11E+37
Lygosoma_angeli,Lygosoma_angeli,129578.8794,6054,R07875,lizard,1,26.80600793,0.85919331,1782.474258,358.264246,6.09671E+11,1.64219E+11
Lygosoma_anguinum,Lygosoma_anguinum,84635.46988,6055,R07876,lizard,1,25.08104953,2.222877031,2265.392552,865.1754816,4.90894E+11,1.50613E+11
Lygosoma_ashwamedhi,Lygosoma_ashwamedhi,6180.360286,6056,R07877,lizard,1,28.50298521,0.445676744,680.9334308,35.6773559,2.1774E+11,47679696465
Lygosoma_bampfyldei,Lygosoma_bampfyldei,91053.77782,6057,R07878,lizard,1,25.60748071,1.808976492,3043.348282,494.999184,9.38463E+11,2.15733E+11
Lygosoma_boehmei,Lygosoma_boehmei,9.996281,6058,R07879,lizard,1,22.82727276,0.231420338,2215.818182,6.478189728,7.53219E+11,50341519757
Lygosoma_carinatum,Lygosoma_carinatum,965.847755,6060,R07881,lizard,1,23.33614975,1.299724052,1657.191138,177.5668251,7.224E+11,1.03949E+11
Lygosoma_chaperi,Lygosoma_chaperi,9.996281,6061,R07882,lizard,1,26.30769201,0.12159708,1741.538462,18.0793779,1.46562E+11,3.38108E+11
Lygosoma_corpulentum,Lygosoma_corpulentum,51059.53117,6062,R07883,lizard,1,24.18683927,2.274160858,2152.849919,398.3096499,7.29672E+11,1.37745E+11
Lygosoma_frontoparietale,Lygosoma_frontoparietale,572.914237,6063,R07884,lizard,1,27.57125897,0.316438655,1159.657554,39.16499865,3.77282E+11,21781159531
Lygosoma_goaensis,Lygosoma_goaensis,26864.50843,6064,R07885,lizard,1,25.25894756,1.28694197,2243.402567,1419.039723,2.88442E+11,1.34287E+11
Lygosoma_guentheri,Lygosoma_guentheri,800213.9305,6065,R07886,lizard,1,26.34780068,1.73780063,1185.094114,957.3805223,2.44844E+11,1.11154E+11
Lygosoma_haroldyoungi,Lygosoma_haroldyoungi,170415.6517,6066,R07887,lizard,1,25.73498589,1.401054996,1300.714163,318.240172,4.87435E+11,87428775931
Lygosoma_herberti,Lygosoma_herberti,30631.78181,6067,R07888,lizard,1,26.66950074,0.966222983,2220.107364,508.1229523,7.10253E+11,2.48923E+11
Lygosoma_isodactylum,Lygosoma_isodactylum,3548.421629,6068,R07889,lizard,1,26.72234749,1.951356382,1077.340326,109.9523409,4.2923E+11,1.46052E+11
Lygosoma_koratense,Lygosoma_koratense,25915.49711,6069,R07890,lizard,1,26.59582987,1.000340316,1103.144069,61.24758614,4.18095E+11,1.29629E+11
Lygosoma_laeviceps,Lygosoma_laeviceps,25898.17906,6070,R07891,lizard,1,27.006409,0.646634833,508.2228277,36.28641854,2.39622E+11,1.11455E+11
Lygosoma_lanceolatum,Lygosoma_lanceolatum,124.472416,6071,R07892,lizard,1,23.6189102,0.077602737,921.4335664,49.27340017,69565388299,66094382.76
Lygosoma_lineata,Lygosoma_lineata,523794.9849,6072,R07893,lizard,1,26.19386376,1.140908881,1154.501873,961.1156663,1.92379E+11,81036319129
Lygosoma_lineolatum,Lygosoma_lineolatum,154297.6143,6073,R07894,lizard,1,25.38438726,2.433518091,1687.260557,1098.095678,3.76376E+11,1.57914E+11
Lygosoma_mafianum,Lygosoma_mafianum,460.76219,6074,R07895,lizard,1,26.39821991,0.073368328,1589.778828,90.67907142,-4.51E+37,1.74E+38
Lygosoma_opisthorhodum,Lygosoma_opisthorhodum,15028.02665,6075,R07896,lizard,1,26.40042241,0.209819221,2395.074268,215.6471445,7.7227E+11,2.60738E+11
Lygosoma_pembanum,Lygosoma_pembanum,8301.210311,6076,R07897,lizard,1,25.11111414,0.58852969,1017.415445,264.7015374,-3.40E+37,1.02E+38
Lygosoma_popae,Lygosoma_popae,6040.815569,6077,R07898,lizard,1,25.64629483,1.794826519,1152.435726,570.1645843,3.59684E+11,2.22448E+11
Lygosoma_pruthi,Lygosoma_pruthi,6149.467019,6078,R07899,lizard,1,26.07535932,1.707832364,903.103406,56.25120346,4.04202E+11,35919773611
Lygosoma_punctata,Lygosoma_punctata,3042225.934,6079,R07900,lizard,1,24.98220759,3.960429017,1177.374803,753.4786545,-3.17E+35,1.04E+37
Lygosoma_singha,Lygosoma_singha,1009.495969,6081,R07902,lizard,1,28.05437463,0.237852576,1476.418244,45.59911688,-1.94E+36,1.38E+38
Lygosoma_veunsaiensis,Lygosoma_veunsaiensis,9191.139916,6082,R07903,lizard,1,26.94389361,0.514325954,1856.16963,291.1274252,6.91479E+11,1.51201E+11
Lygosoma_vosmaeri,Lygosoma_vosmaeri,13155.34425,6083,R07904,lizard,1,28.34823455,0.377060487,933.6152889,96.2981861,2.78613E+11,30497411077
Lyriocephalus_scutatus,Lyriocephalus_scutatus,14357.15108,6084,R00346,lizard,1,24.78696647,2.672467569,3054.260592,794.644126,6.91813E+11,75421889348
Lytorhynchus_gasperetti,Lytorhynchus_gasperetti,14067.51369,6086,R01533,snake,1,25.19809021,2.260164658,145.689619,47.78976951,36182617034,16689218928
Lytorhynchus_kennedyi,Lytorhynchus_kennedyi,71774.35338,6087,R01534,snake,1,18.66952641,1.888449981,137.3288194,50.76081559,32115120585,12225525484
Lytorhynchus_maynardi,Lytorhynchus_maynardi,463627.7579,6088,R01535,snake,1,21.99434551,2.796090451,113.8857186,47.26687581,18008743660,11022763071
Lytorhynchus_paradoxus,Lytorhynchus_paradoxus,102915.8759,6089,R01536,snake,1,25.31054345,1.01768584,242.0369212,108.6769565,1.17702E+11,68849989809
Mabuya_cochonae,Mabuya_cochonae,9.856595,6091,R07905,lizard,1,26.73333315,0.071330829,1575.615385,12.51176961,1.39058E+11,4.42747E+11
Mabuya_desiradae,Mabuya_desiradae,24.154763,6092,R07906,lizard,1,25.94285702,0.440279752,1090.190476,34.06243434,-3.40E+38,3.78E+22
Mabuya_dominicana,Mabuya_dominicana,766.689821,6093,R07907,lizard,1,24.67759696,1.487605823,1957.874424,94.13108147,-1.69E+37,2.29E+38
Mabuya_grandisterrae,Mabuya_grandisterrae,9.996281,6094,R07908,lizard,1,26.68819443,0.064050574,1568.666667,10.61707221,1.36229E+11,3.18175E+11
Mabuya_guadeloupae,Mabuya_guadeloupae,9.996281,6095,R07909,lizard,1,25.19965283,0.230108254,1562.916667,8.37116413,67168047104,0
Mabuya_hispaniolae,Mabuya_hispaniolae,9.996281,6096,R07910,lizard,1,26.44791644,0.056907669,1687.142857,15.4312167,7.56394E+11,0
Mabuya_mabouya,Mabuya_mabouya,45950.45854,6097,R07911,lizard,1,22.79700172,4.539938933,2416.273431,473.5564875,6.43341E+11,1.95872E+11
Mabuya_montserratae,Mabuya_montserratae,9.996281,6098,R07912,lizard,1,24.77812497,0.631711917,1598.5,20.80664958,-3.40E+38,0
